candidate_id,bid_volume,record_type,title,source_file,source_section,source_page,fact_kind,report_or_certificate_no,content_sha256,media_sha256,media_width,media_height,file_exact_status,visual_status,visual_phash,visual_hamming_distance,visual_protection_reason,text_status,business_key,business_status,dedup_status,match_scope,matched_record_ids,evidence_bundle_id,manual_review_required,promotion_eligible,quality_tier,allowed_for_bid,decision_reason
business-media-0009,business,media,（1）营业执照信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （1）营业执照信息查询截图,15,,,0cd0b60034d10b7ce5a5507bc5953349d6a3176b49a76e3951dccaaa67becc60,0cd0b60034d10b7ce5a5507bc5953349d6a3176b49a76e3951dccaaa67becc60,1132,924,no_exact_match,no_visual_match,0cc2c20e11908831,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-chapter-020,business,chapter,（2）清算信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （2）清算信息查询截图,15,,,e34083eb668aae8d9e6b1184050c347eab6b9bb2b3cb563c354496443573a9d8,,,,no_exact_match,not_applicable,,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核；该记录是结构/表单参考，不属于正式资产入库对象
business-media-0010,business,media,（2）清算信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （2）清算信息查询截图,15,,,60aef5ff73ee0ab53d8aa93d543dfe9ecdfa82e2c7cdf58ff0f48d8fe61a8e22,60aef5ff73ee0ab53d8aa93d543dfe9ecdfa82e2c7cdf58ff0f48d8fe61a8e22,608,85,no_exact_match,no_visual_match,e22020c8b2b28880,,small_fragment_or_stamp_risk,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-chapter-021,business,chapter,（3）行政处罚信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （3）行政处罚信息查询截图,16,,,91c3a9484c82f05d024590c7d41a7477c2265d7d81cf2ed1c1fcfce2d4e9bb11,,,,no_exact_match,not_applicable,,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核；该记录是结构/表单参考，不属于正式资产入库对象
business-media-0011,business,media,（3）行政处罚信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （3）行政处罚信息查询截图,17,,,e027fba8f8f16581c0135615a1a51390cbcd55baec3d547cb93d4eeb928a745f,e027fba8f8f16581c0135615a1a51390cbcd55baec3d547cb93d4eeb928a745f,1098,676,no_exact_match,no_visual_match,860dd383c6453049,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-chapter-022,business,chapter,（4）纳入经营异常名录信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （4）纳入经营异常名录信息查询截图,16,,,5de3ecb9659e6d7053d7ea01d030030d785a27d293257f902650e7b463219b20,,,,no_exact_match,not_applicable,,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核；该记录是结构/表单参考，不属于正式资产入库对象
business-media-0012,business,media,（4）纳入经营异常名录信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （4）纳入经营异常名录信息查询截图,16,,,f5ca248d5140064fe1eba652f1a8a8af2f8cdc7bd7dc95d32027e84d7050e9cc,f5ca248d5140064fe1eba652f1a8a8af2f8cdc7bd7dc95d32027e84d7050e9cc,1206,742,no_exact_match,no_visual_match,86add2cab0b09249,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-chapter-023,business,chapter,（5）纳入严重违反失信企业名单（黑名单）信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （5）纳入严重违反失信企业名单（黑名单）信息查询截图,17,,,74cec53fdf92f2755b5f6fcc42c27ec1f0d7d95428d211490ab4e213c29bc41d,,,,no_exact_match,not_applicable,,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核；该记录是结构/表单参考，不属于正式资产入库对象
business-media-0013,business,media,（5）纳入严重违反失信企业名单（黑名单）信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （5）纳入严重违反失信企业名单（黑名单）信息查询截图,18,,,354c64b4357a21482463e76f5a616e2843a121ae10ae4298c4490befbb1e19e3,354c64b4357a21482463e76f5a616e2843a121ae10ae4298c4490befbb1e19e3,1173,736,no_exact_match,no_visual_match,860dd2829c9c5149,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-chapter-024,business,chapter,（6）股东及出资信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （6）股东及出资信息查询截图,18,,,9632f64b78fe2c185f435fda4cfe3729be3bb82cb273349acc52c015bbfa7e70,,,,no_exact_match,not_applicable,,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核；该记录是结构/表单参考，不属于正式资产入库对象
business-media-0014,business,media,（6）股东及出资信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （6）股东及出资信息查询截图,19,,,895fb6bc11a294f4011761285004609400c1b582807b46edad3daddc0d9cee8c,895fb6bc11a294f4011761285004609400c1b582807b46edad3daddc0d9cee8c,612,172,no_exact_match,no_visual_match,8c88aaaa8aaaca8a,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0015,business,media,（6）股东及出资信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （6）股东及出资信息查询截图,19,,,e52f2066d22a628bfbd8be188512a43f5790fdb40422e194fd620d90699352ed,e52f2066d22a628bfbd8be188512a43f5790fdb40422e194fd620d90699352ed,1134,621,no_exact_match,no_visual_match,2945c50535151515,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0016,business,media,（6）股东及出资信息查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （6）股东及出资信息查询截图,19,,,23ed77d5a17474c3b69c7c73e4ce99319d2c6c85cac90914d844c6b96541f331,23ed77d5a17474c3b69c7c73e4ce99319d2c6c85cac90914d844c6b96541f331,1083,582,no_exact_match,no_visual_match,0bc4c402b6b61296,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-chapter-025,business,chapter,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,19,,,6fd84d953e9ddd03b27560dcc73686fe84be1281a21ea8da67791b191c26dfd8,,,,no_exact_match,not_applicable,,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核；该记录是结构/表单参考，不属于正式资产入库对象
business-media-0017,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,3be56f99f8eaffcf58057a120166ae497577aa3a9c6fc8c626fb2255a9dac2e6,3be56f99f8eaffcf58057a120166ae497577aa3a9c6fc8c626fb2255a9dac2e6,816,891,no_exact_match,no_visual_match,108430b2aa605848,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0018,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,f0cc2d8225a2ed233543e0541586ed0155bc80a0a534a40b1a190814fd6fd2cd,f0cc2d8225a2ed233543e0541586ed0155bc80a0a534a40b1a190814fd6fd2cd,1394,2024,no_exact_match,no_visual_match,d4889898a4aa8aaa,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0019,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,29bd13281b87c68ffe8d69a12cbeeafc0c99abf8dd4b047eefd0c06557d901d3,29bd13281b87c68ffe8d69a12cbeeafc0c99abf8dd4b047eefd0c06557d901d3,1394,2024,no_exact_match,no_visual_match,90d68ae8e8e88892,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0020,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,6cce7a534f5adde0b286c976ad1fc3244ad71346839bb2cff498ad0529e3a5ae,6cce7a534f5adde0b286c976ad1fc3244ad71346839bb2cff498ad0529e3a5ae,1394,2024,no_exact_match,no_visual_match,e8a888e8e8888a8a,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0021,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,07038e453dfc10b2b091cc1767a0df2feb7e38827c7fd53c3be4b59edb0661b3,07038e453dfc10b2b091cc1767a0df2feb7e38827c7fd53c3be4b59edb0661b3,1394,2024,no_exact_match,no_visual_match,888ae8e8e89ae8e8,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0022,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,c004c0c154d57516f1ac3627704680b7ac871e2ae93e8db0b70098d8b6b44477,c004c0c154d57516f1ac3627704680b7ac871e2ae93e8db0b70098d8b6b44477,1394,2024,no_exact_match,no_visual_match,69e89898a888e8e8,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0023,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,862533b4e41735c9a9987b8931c4d50e307700164e6330c12c964034352422ef,862533b4e41735c9a9987b8931c4d50e307700164e6330c12c964034352422ef,1394,2024,no_exact_match,no_visual_match,e8aa98e8e8a892b0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0024,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,79f7564f1713c6c9adfab22a10ed243ceffb160518c02f041e545385e994282d,79f7564f1713c6c9adfab22a10ed243ceffb160518c02f041e545385e994282d,1394,2024,no_exact_match,no_visual_match,90909290d09290b0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0025,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,8103b162b7b50ed92acd7da4e5bae5fa31e6251e00db06ba985248d227a00e83,8103b162b7b50ed92acd7da4e5bae5fa31e6251e00db06ba985248d227a00e83,1394,2024,no_exact_match,no_visual_match,9290989894b0c0e4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0026,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,90e7c3ece03236eefba740c2514346c8cd6f36f6036b00b9d72414cabab98efd,90e7c3ece03236eefba740c2514346c8cd6f36f6036b00b9d72414cabab98efd,1394,2024,no_exact_match,no_visual_match,a2b0889898d9f0f0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0027,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,938c42e1f38734d0bef40466eecff6b0eb72a50d2e16b13647da165922564d22,938c42e1f38734d0bef40466eecff6b0eb72a50d2e16b13647da165922564d22,1394,2024,no_exact_match,no_visual_match,b0f0f0e092909880,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0028,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,b734e5ee2440479d5c9f47ac55bfafa008a9b9f17fa538194b6e1b0eff9e42c7,b734e5ee2440479d5c9f47ac55bfafa008a9b9f17fa538194b6e1b0eff9e42c7,1394,2024,no_exact_match,no_visual_match,9898e490e8e49098,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0029,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,ccaac18ee92c6c2b7ac4de9947a7b9ec2dd37372cbab906a7949ae2e6efabf7c,ccaac18ee92c6c2b7ac4de9947a7b9ec2dd37372cbab906a7949ae2e6efabf7c,1394,2024,no_exact_match,no_visual_match,988899f0f0f0f0f0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0030,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,7819c22c50813c23d2d8ee1104bb0ea9a90b46e4ea05574daf96540658eaa96a,7819c22c50813c23d2d8ee1104bb0ea9a90b46e4ea05574daf96540658eaa96a,1394,2024,no_exact_match,no_visual_match,f0f0909280989884,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0031,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,b7614e94f9f8afd126fc3b09d31cf33d566d735ceea205089c9b2228da775d8d,b7614e94f9f8afd126fc3b09d31cf33d566d735ceea205089c9b2228da775d8d,1394,2024,no_exact_match,no_visual_match,c090c8a4b0889898,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0032,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,d2ec425c41a9314d40acb17eac904ea0a77a6348ce707de530b0456a5d9c894d,d2ec425c41a9314d40acb17eac904ea0a77a6348ce707de530b0456a5d9c894d,1394,2024,no_exact_match,no_visual_match,99d070f0f0f0e0d2,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0033,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,276b69609e2224b8945d40f9e5f437d5867c47efc0287050a70f57c75e76280d,276b69609e2224b8945d40f9e5f437d5867c47efc0287050a70f57c75e76280d,1394,2024,no_exact_match,no_visual_match,9290809898e492c8,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0034,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,5d76fe49ae437e1f20cc703b5d990cffe66ef1730a60798347cfc8aac5df3973,5d76fe49ae437e1f20cc703b5d990cffe66ef1730a60798347cfc8aac5df3973,1394,2024,no_exact_match,no_visual_match,e4a492988899d170,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0035,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,3da42751effa9d9c08bfdc140032ce8d8ba72f96411e56fffa8575550d6fe0c8,3da42751effa9d9c08bfdc140032ce8d8ba72f96411e56fffa8575550d6fe0c8,1394,2024,no_exact_match,no_visual_match,f0f0f0f0f0909080,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0036,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,1c67c6849478398e9bb9e39d853feca5586c5f7ae11e688f8b941499677ab2fe,1c67c6849478398e9bb9e39d853feca5586c5f7ae11e688f8b941499677ab2fe,1394,2024,no_exact_match,no_visual_match,9098989492e0a490,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0037,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,733fd1f46083892a1dcc6580ae13e00c45e4127615db8149719410eaadb3535d,733fd1f46083892a1dcc6580ae13e00c45e4127615db8149719410eaadb3535d,1394,2024,no_exact_match,no_visual_match,90889899f0f0b0f0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0038,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,fc75b73fe74b87176b9aa86fbebc52d1ad470a38d73cfef47a9f2be46bb5edc5,fc75b73fe74b87176b9aa86fbebc52d1ad470a38d73cfef47a9f2be46bb5edc5,1394,2024,no_exact_match,no_visual_match,f0f0f09290989888,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0039,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,25878a1df871873689d2ce7b3d8ae025b60beeaf4ae7fc7c7638190bc68c7593,25878a1df871873689d2ce7b3d8ae025b60beeaf4ae7fc7c7638190bc68c7593,1394,2024,no_exact_match,no_visual_match,98d0e4a4b29898a0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0040,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,1407a490167ed37647844fd68f9c9950f47c8ba963e567e8028c2763245c8e70,1407a490167ed37647844fd68f9c9950f47c8ba963e567e8028c2763245c8e70,1394,2024,no_exact_match,no_visual_match,99d070f0f0f0b092,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0041,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,2e147a29772973926b0dfd5a365a1bb599ca0f0252b319c73f5078966a166146,2e147a29772973926b0dfd5a365a1bb599ca0f0252b319c73f5078966a166146,1394,2024,no_exact_match,no_visual_match,90ea869898989098,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0042,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,762587b9416fa3f6514e734472a023e84529830f5d003159c835654d36fb4031,762587b9416fa3f6514e734472a023e84529830f5d003159c835654d36fb4031,1394,2024,no_exact_match,no_visual_match,e8a290988899d0f0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0043,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,d1863474c9d78ec3073e4aef107bf1be5fad8b93604cad70d5ec6e126405956a,d1863474c9d78ec3073e4aef107bf1be5fad8b93604cad70d5ec6e126405956a,1394,2024,no_exact_match,no_visual_match,f0f0f0f0f090cad6,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0044,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,6b0ec51859995ced006e155ba9519ed947aa8ed76aa14d3f8ab0e6044297569c,6b0ec51859995ced006e155ba9519ed947aa8ed76aa14d3f8ab0e6044297569c,1394,2024,no_exact_match,no_visual_match,98809898b0cce4b0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
business-media-0045,business,media,（7）国家企业信用信息公示系统查询截图,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,,,aa93e7c2acc11d35f4813bf2e87c966c41565d9d15d9a498ced30360903df80b,aa93e7c2acc11d35f4813bf2e87c966c41565d9d15d9a498ced30360903df80b,1394,2024,no_exact_match,no_visual_match,c8989899f0f1b0e0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
