ingestion_batch_id,province,batch_no,package_no,package_code,material_category,source_file,table_index,row_number,table_type,parameter_name,required_value,response_value,deviation_status,risk_level,decision_reason,suggested_action,row_data
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,3,performance_parameter_table,拉伸强度（23±2℃）,管材：≥25MPa 接头：≥22.5MPa,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""2"", ""项目"": ""拉伸强度（23±2℃）"", ""指标"": ""管材：≥25MPa 接头：≥22.5MPa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,4,performance_parameter_table,断裂伸长率,≥200%,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""3"", ""项目"": ""断裂伸长率"", ""指标"": ""≥200%""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,5,performance_parameter_table,弯曲强度（23±2℃）,≥36Mpa,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""4"", ""项目"": ""弯曲强度（23±2℃）"", ""指标"": ""≥36Mpa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,6,performance_parameter_table,扁平试验（内径的50%）,不破裂,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""5"", ""项目"": ""扁平试验（内径的50%）"", ""指标"": ""不破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,7,performance_parameter_table,维卡软化温度（GB/T 1633 A50法）,≥150℃,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""6"", ""项目"": ""维卡软化温度（GB/T 1633 A50法）"", ""指标"": ""≥150℃""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,8,performance_parameter_table,落锤冲击,任何试样均不出现破裂或裂缝。,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""7"", ""项目"": ""落锤冲击"", ""指标"": ""任何试样均不出现破裂或裂缝。""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,9,performance_parameter_table,环刚度（3%、常温）,≥32kPa,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""8"", ""项目"": ""环刚度（3%、常温）"", ""指标"": ""≥32kPa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,10,performance_parameter_table,最小允许弯曲半径,≤75D,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""9"", ""项目"": ""最小允许弯曲半径"", ""指标"": ""≤75D""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,11,performance_parameter_table,不圆度mm：,≤2,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""10"", ""项目"": ""不圆度mm："", ""指标"": ""≤2""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)713768/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00002)/A171-500021541-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,12,performance_parameter_table,滑动摩擦系数,≤0.35,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""11"", ""项目"": ""滑动摩擦系数"", ""指标"": ""≤0.35""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,0,2,dimension_parameter_table,公称内径 100（内径）,公称内径 (mm): 100（内径）；内径允许偏差 (mm): 正公差 +0.6 负公差 0；最小壁厚 (mm): 8；壁厚允许偏差 (mm): 正公差 +1.0 负公差 0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 (mm)"": ""100（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.6 负公差 0"", ""最小壁厚 (mm)"": ""8"", ""壁厚允许偏差 (mm)"": ""正公差 +1.0 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,0,3,dimension_parameter_table,公称内径 150（内径）,公称内径 (mm): 150（内径）；内径允许偏差 (mm): 正公差 +0.8 负公差 0；最小壁厚 (mm): 12；壁厚允许偏差 (mm): 正公差 +1.4 负公差 0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 (mm)"": ""150（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.8 负公差 0"", ""最小壁厚 (mm)"": ""12"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,0,4,dimension_parameter_table,公称内径 175（内径）,公称内径 (mm): 175（内径）；内径允许偏差 (mm): 正公差 +0.9 负公差 0；最小壁厚 (mm): 14；壁厚允许偏差 (mm): 正公差 +1.4 负公差 0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 (mm)"": ""175（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.9 负公差 0"", ""最小壁厚 (mm)"": ""14"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,0,5,dimension_parameter_table,公称内径 200（内径）,公称内径 (mm): 200（内径）；内径允许偏差 (mm): 正公差 +1.0 负公差 0；最小壁厚 (mm): 16；壁厚允许偏差 (mm): 正公差 +1.4 负公差 0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 (mm)"": ""200（内径）"", ""内径允许偏差 (mm)"": ""正公差 +1.0 负公差 0"", ""最小壁厚 (mm)"": ""16"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,2,performance_parameter_table,密度g/cm３,0.90～0.94,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""项目"": ""密度g/cm３"", ""指标"": ""0.90～0.94""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,3,performance_parameter_table,拉伸强度（23±2℃）,管材：≥25MPa 接头：≥22.5MPa,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""2"", ""项目"": ""拉伸强度（23±2℃）"", ""指标"": ""管材：≥25MPa 接头：≥22.5MPa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,4,performance_parameter_table,断裂伸长率,≥200%,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""3"", ""项目"": ""断裂伸长率"", ""指标"": ""≥200%""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,5,performance_parameter_table,弯曲强度（23±2℃）,≥36Mpa,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""4"", ""项目"": ""弯曲强度（23±2℃）"", ""指标"": ""≥36Mpa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,6,performance_parameter_table,扁平试验（内径的50%）,不破裂,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""5"", ""项目"": ""扁平试验（内径的50%）"", ""指标"": ""不破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,7,performance_parameter_table,维卡软化温度（GB/T 1633 A50法）,≥150℃,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""6"", ""项目"": ""维卡软化温度（GB/T 1633 A50法）"", ""指标"": ""≥150℃""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,8,performance_parameter_table,落锤冲击,任何试样均不出现破裂或裂缝。,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""7"", ""项目"": ""落锤冲击"", ""指标"": ""任何试样均不出现破裂或裂缝。""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,9,performance_parameter_table,环刚度（3%、常温）,≥32kPa,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""8"", ""项目"": ""环刚度（3%、常温）"", ""指标"": ""≥32kPa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,10,performance_parameter_table,最小允许弯曲半径,≤75D,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""9"", ""项目"": ""最小允许弯曲半径"", ""指标"": ""≤75D""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,11,performance_parameter_table,不圆度mm：,≤2,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""10"", ""项目"": ""不圆度mm："", ""指标"": ""≤2""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)713537/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00001)/A171-500047131-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,1,12,performance_parameter_table,滑动摩擦系数,≤0.35,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""11"", ""项目"": ""滑动摩擦系数"", ""指标"": ""≤0.35""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)713828/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)/A171-500047131-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,0,2,dimension_parameter_table,公称内径 100（内径）,公称内径 (mm): 100（内径）；内径允许偏差 (mm): 正公差 +0.6 负公差 0；最小壁厚 (mm): 12；壁厚允许偏差 (mm): 正公差 +1.0 负公差 0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 (mm)"": ""100（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.6 负公差 0"", ""最小壁厚 (mm)"": ""12"", ""壁厚允许偏差 (mm)"": ""正公差 +1.0 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)713828/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)/A171-500047131-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,0,3,dimension_parameter_table,公称内径 150（内径）,公称内径 (mm): 150（内径）；内径允许偏差 (mm): 正公差 +0.8 负公差 0；最小壁厚 (mm): 17；壁厚允许偏差 (mm): 正公差 +1.4 负公差 0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 (mm)"": ""150（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.8 负公差 0"", ""最小壁厚 (mm)"": ""17"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)713828/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)/A171-500047131-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,0,4,dimension_parameter_table,公称内径 175（内径）,公称内径 (mm): 175（内径）；内径允许偏差 (mm): 正公差 +0.9 负公差 0；最小壁厚 (mm): 20；壁厚允许偏差 (mm): 正公差 +1.4 负公差 0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 (mm)"": ""175（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.9 负公差 0"", ""最小壁厚 (mm)"": ""20"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)713828/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)/A171-500047131-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,0,5,dimension_parameter_table,公称内径 200（内径）,公称内径 (mm): 200（内径）；内径允许偏差 (mm): 正公差 +1.0 负公差 0；最小壁厚 (mm): 27；壁厚允许偏差 (mm): 正公差 +1.4 负公差 0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 (mm)"": ""200（内径）"", ""内径允许偏差 (mm)"": ""正公差 +1.0 负公差 0"", ""最小壁厚 (mm)"": ""27"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)713828/国家电网有限公司_电缆保护管 - 设备部(A171-500047131-00002)/A171-500047131-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,1,2,performance_parameter_table,密度g/cm３,0.90～0.94,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""项目"": ""密度g/cm３"", ""指标"": ""0.90～0.94""}"
