candidate_id,title_after_ingestion,source_group_title,source_page,evidence_type_label,actual_media_sha256,extracted_path,dedup_disposition,dedup_reason,matched_existing_asset_ids,quality,nearest_visual_match,ready_for_database_ingestion
technical-media-0130,泰昌现状环境影响评估报告知识资料第018项,现状环境影响评估报告,128,绿色低碳资料,9f82795c7f45965df6390754dd848877022e96ad2efd54c8ec901a90eba09cbd,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第018项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""dc431793-1ab9-43ab-862e-060ef5165275""]","{""valid"": true, ""file_size"": 418923, ""width"": 2480, ""height"": 3507, ""gray_mean"": 245.1928, ""gray_stddev"": 25.0032, ""white_ratio"": 0.77449, ""entropy"": 2.7236, ""quality_flags"": []}",{},False
technical-media-0131,泰昌现状环境影响评估报告知识资料第019项,现状环境影响评估报告,128,绿色低碳资料,9101c0589ed2af680f3f5802b58af437004e37393b29e2aebd195ccc2dbb1727,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第019项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""8263c1aa-eb33-4011-ae4e-062924a2ea28""]","{""valid"": true, ""file_size"": 423828, ""width"": 2480, ""height"": 3507, ""gray_mean"": 243.6272, ""gray_stddev"": 29.7577, ""white_ratio"": 0.772141, ""entropy"": 2.7846, ""quality_flags"": []}",{},False
technical-media-0132,泰昌现状环境影响评估报告知识资料第020项,现状环境影响评估报告,128,绿色低碳资料,fde1f096c69e065fa4d3c87cc5d25a236f016387bb0dda50a3f649ad0c08120b,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第020项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""0855988a-79dd-4803-9f99-ad156fb8b8e1""]","{""valid"": true, ""file_size"": 433223, ""width"": 2480, ""height"": 3507, ""gray_mean"": 243.4471, ""gray_stddev"": 29.9425, ""white_ratio"": 0.770096, ""entropy"": 2.808, ""quality_flags"": []}",{},False
technical-media-0133,泰昌现状环境影响评估报告知识资料第021项,现状环境影响评估报告,128,绿色低碳资料,1cd65e41fc3658da45dc05011e34a75da83ebb6b4052950aa03944d8790d1d52,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第021项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""1d8275af-2587-4f95-aa8d-c9a0a8f5922d""]","{""valid"": true, ""file_size"": 429357, ""width"": 2480, ""height"": 3507, ""gray_mean"": 245.6522, ""gray_stddev"": 24.9185, ""white_ratio"": 0.779144, ""entropy"": 2.7018, ""quality_flags"": []}",{},False
technical-media-0134,泰昌现状环境影响评估报告知识资料第022项,现状环境影响评估报告,128,绿色低碳资料,9ef0a72b549a609ff1f0558d023bde09f694b3c13e4921e9b8d4e17c8ed444a4,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第022项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""25795628-7ee8-425b-85d2-089ff766c84b""]","{""valid"": true, ""file_size"": 358408, ""width"": 2480, ""height"": 3507, ""gray_mean"": 244.2661, ""gray_stddev"": 29.9112, ""white_ratio"": 0.796555, ""entropy"": 2.5271, ""quality_flags"": []}",{},False
technical-media-0135,泰昌现状环境影响评估报告知识资料第023项,现状环境影响评估报告,128,绿色低碳资料,effb6806b9ebdc8a5b5513850b40c367dd37d03cbde7661043049b8fc4e2586e,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第023项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""d8a83924-0cb2-46f2-9575-34b9158a364b""]","{""valid"": true, ""file_size"": 203769, ""width"": 1266, ""height"": 1794, ""gray_mean"": 242.6477, ""gray_stddev"": 36.9602, ""white_ratio"": 0.829666, ""entropy"": 2.162, ""quality_flags"": []}",{},False
technical-media-0136,泰昌现状环境影响评估报告知识资料第024项,现状环境影响评估报告,128,绿色低碳资料,ddc76de9a85a3849acdb1eb52e98e709b59b6567ac873daddf82fe35bd6d6437,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第024项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""7d0c6b63-c133-4ac4-b24e-4fdaacd70e10""]","{""valid"": true, ""file_size"": 466175, ""width"": 1266, ""height"": 1794, ""gray_mean"": 238.6513, ""gray_stddev"": 33.1161, ""white_ratio"": 0.700043, ""entropy"": 3.3618, ""quality_flags"": []}",{},False
technical-media-0137,泰昌现状环境影响评估报告知识资料第025项,现状环境影响评估报告,128,绿色低碳资料,9b9d318a5b35714f7c97340e8513925f924208545d8bfed4f3732cadf414bfc3,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第025项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""8e9a3c27-75aa-41f8-8de0-d4f5c0c722cd""]","{""valid"": true, ""file_size"": 489784, ""width"": 1266, ""height"": 1794, ""gray_mean"": 240.155, ""gray_stddev"": 29.1009, ""white_ratio"": 0.685242, ""entropy"": 3.3941, ""quality_flags"": []}",{},False
technical-media-0138,泰昌现状环境影响评估报告知识资料第026项,现状环境影响评估报告,128,绿色低碳资料,0e273dd622dc112d10f886b9e9cf0e9396bd3a9fb0d229ce2a36bbc3a4eee6de,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第026项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""9ffaf4dc-2164-4ef6-ba81-14d8c34c7d76""]","{""valid"": true, ""file_size"": 290189, ""width"": 1266, ""height"": 1794, ""gray_mean"": 243.6621, ""gray_stddev"": 27.0476, ""white_ratio"": 0.777573, ""entropy"": 2.5485, ""quality_flags"": []}",{},False
technical-media-0139,泰昌现状环境影响评估报告知识资料第027项,现状环境影响评估报告,128,绿色低碳资料,53f6d46711bf082d4ff78005278b662d65813d5db0ff022ac04c202ef78479cf,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第027项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""8e30d380-6595-43a9-91f4-aa3a841869fe""]","{""valid"": true, ""file_size"": 388715, ""width"": 2480, ""height"": 3507, ""gray_mean"": 244.0755, ""gray_stddev"": 29.212, ""white_ratio"": 0.769714, ""entropy"": 2.7608, ""quality_flags"": []}",{},False
technical-media-0140,泰昌现状环境影响评估报告知识资料第028项,现状环境影响评估报告,128,绿色低碳资料,b49f2c4536e09c3d482813a31cfb86512ef663a8256ab4f6c059b891254c8fce,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第028项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""b83a68cb-7ab1-46f2-ab2f-eb8f118ee042""]","{""valid"": true, ""file_size"": 399853, ""width"": 2480, ""height"": 3507, ""gray_mean"": 243.0672, ""gray_stddev"": 29.555, ""white_ratio"": 0.731155, ""entropy"": 3.1202, ""quality_flags"": []}",{},False
technical-media-0141,泰昌现状环境影响评估报告知识资料第029项,现状环境影响评估报告,128,绿色低碳资料,417d73c14cc0b1f060fe45a657b8b14feb353ec171c35b78bc52b6e31dde0d26,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第029项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""3322e837-a7fb-4350-9a15-e680b4cd7f79""]","{""valid"": true, ""file_size"": 206459, ""width"": 1266, ""height"": 896, ""gray_mean"": 188.7569, ""gray_stddev"": 84.6928, ""white_ratio"": 0.523117, ""entropy"": 4.6972, ""quality_flags"": []}",{},False
technical-media-0142,泰昌现状环境影响评估报告知识资料第030项,现状环境影响评估报告,128,绿色低碳资料,6b6bcf302f2a3973c57896d3392cbf1605e39946beb6b787d87fa01dd510982c,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第030项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""82ee005f-a634-4f25-b217-5be7b7d9b936""]","{""valid"": true, ""file_size"": 164415, ""width"": 1266, ""height"": 896, ""gray_mean"": 191.528, ""gray_stddev"": 81.7631, ""white_ratio"": 0.550766, ""entropy"": 4.3534, ""quality_flags"": []}",{},False
technical-media-0143,泰昌现状环境影响评估报告知识资料第031项,现状环境影响评估报告,128,绿色低碳资料,f212e0832ff0655ad235175054907ecb425c24ae146fcac6f985c1bc653d5454,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第031项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""743a4b4a-8890-486d-8da7-3acc1b2f7652""]","{""valid"": true, ""file_size"": 397247, ""width"": 2480, ""height"": 3507, ""gray_mean"": 245.8247, ""gray_stddev"": 28.0406, ""white_ratio"": 0.805328, ""entropy"": 2.4077, ""quality_flags"": []}",{},False
technical-media-0144,泰昌现状环境影响评估报告知识资料第032项,现状环境影响评估报告,128,绿色低碳资料,1e8ba91366960a93a8b9c2e40a6aaac7ee29c1e78829064315bd38a73604e69b,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第032项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""12e895c8-8074-469c-8338-9261640f2f15""]","{""valid"": true, ""file_size"": 437629, ""width"": 2480, ""height"": 3507, ""gray_mean"": 244.4487, ""gray_stddev"": 29.021, ""white_ratio"": 0.764999, ""entropy"": 2.7771, ""quality_flags"": []}",{},False
technical-media-0145,泰昌现状环境影响评估报告知识资料第033项,现状环境影响评估报告,128,绿色低碳资料,a739db0f454fd5b8b8d6c004aa76ac799a87e91c354fa1f1e68bd4770b8a9769,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第033项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""3d53dd26-e03e-4208-a2e4-7f6e64d4d6ca""]","{""valid"": true, ""file_size"": 369756, ""width"": 1266, ""height"": 1794, ""gray_mean"": 246.2288, ""gray_stddev"": 27.7005, ""white_ratio"": 0.79657, ""entropy"": 2.4817, ""quality_flags"": []}",{},False
technical-media-0146,泰昌现状环境影响评估报告知识资料第034项,现状环境影响评估报告,128,绿色低碳资料,41798c5585e51efa99ddb9c426d605290260772d3777ff07df3da9ee2ddce49d,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第034项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""6429b2be-acb0-4bb6-906d-ba59acae880b""]","{""valid"": true, ""file_size"": 330813, ""width"": 1266, ""height"": 1794, ""gray_mean"": 246.5181, ""gray_stddev"": 27.3773, ""white_ratio"": 0.787949, ""entropy"": 2.5582, ""quality_flags"": []}",{},False
technical-media-0147,泰昌现状环境影响评估报告知识资料第035项,现状环境影响评估报告,128,绿色低碳资料,2a956dd1af9c562e1d11cb772b1fed5372f2c909f657a8248ceaa0b9789bd4db,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第035项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""583520f5-1f3d-49ed-aee2-92d28b76b67c""]","{""valid"": true, ""file_size"": 374281, ""width"": 2480, ""height"": 3507, ""gray_mean"": 245.5972, ""gray_stddev"": 28.5624, ""white_ratio"": 0.78299, ""entropy"": 2.6361, ""quality_flags"": []}",{},False
technical-media-0148,泰昌现状环境影响评估报告知识资料第036项,现状环境影响评估报告,128,绿色低碳资料,871ffd8627f54298eecb96f601f44c1fa97c95ca987198599a376983ecd524fa,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第036项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""2b14de52-1ff2-4e2c-9318-f42401026e77""]","{""valid"": true, ""file_size"": 376258, ""width"": 2480, ""height"": 3507, ""gray_mean"": 245.4704, ""gray_stddev"": 28.9881, ""white_ratio"": 0.788162, ""entropy"": 2.5802, ""quality_flags"": []}",{},False
technical-media-0149,泰昌现状环境影响评估报告知识资料第037项,现状环境影响评估报告,128,绿色低碳资料,bf56d311bc5c6dbec05552d8a9e014d48927ac246bbf24d44c0e5d0552f2b70c,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第037项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""c306e8f4-435a-4a15-8760-55e4057f1e6e""]","{""valid"": true, ""file_size"": 322480, ""width"": 1266, ""height"": 1794, ""gray_mean"": 246.9527, ""gray_stddev"": 27.0857, ""white_ratio"": 0.841599, ""entropy"": 2.0502, ""quality_flags"": []}",{},False
technical-media-0150,泰昌现状环境影响评估报告知识资料第038项,现状环境影响评估报告,128,绿色低碳资料,1c7e013e3e83c60fa26505b89e460a79039dda45f9f77a1d670b663f0010de69,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第038项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""2d744016-5fc2-4f61-8f65-21842cad4392""]","{""valid"": true, ""file_size"": 376199, ""width"": 1266, ""height"": 1794, ""gray_mean"": 246.0511, ""gray_stddev"": 28.5076, ""white_ratio"": 0.81723, ""entropy"": 2.3059, ""quality_flags"": []}",{},False
technical-media-0151,泰昌现状环境影响评估报告知识资料第039项,现状环境影响评估报告,128,绿色低碳资料,bca34dbfdd132abbe5846da0514d7f96d60bab070d7cc1aba370f12223114617,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第039项.jpeg,same_evidence_existing,现有资产已包含同名完整原始报告/资料，Word 内嵌页只作历史载体追溯,"[""052e8781-bcfc-4e74-8697-3617092ab8d9"", ""05c89e8e-c267-48dd-87fe-6e1380ac59ec"", ""06df5a2e-942e-4999-afdf-fdb790b95f5e"", ""0855988a-79dd-4803-9f99-ad156fb8b8e1"", ""088330b5-596d-4e76-8a53-9cc057a30fe8"", ""09a73818-03d8-4986-9c7a-e0dc5e1890da"", ""09c79ba6-164c-4819-a4d2-06e7100250da"", ""0acf4c7d-0140-446d-a15e-5490879f4451"", ""1043346d-60ad-42ed-9149-dbf3090022bf"", ""12e895c8-8074-469c-8338-9261640f2f15"", ""15a18f3a-c8a0-45bc-81ec-779e14002033"", ""178a880a-f43a-438a-856e-dc0fc8a73fcc"", ""1a134d5f-ffc1-47c5-9a18-1bdc408e335e"", ""1a1e051d-9614-4329-a9db-00ea11fa0034"", ""1d82318e-28d0-49db-a17a-93e4abb7a8b0"", ""1d8275af-2587-4f95-aa8d-c9a0a8f5922d"", ""21e380ec-7314-48d1-b783-e83855153d93"", ""24cbb7d6-9003-4085-b24c-3849a596d875"", ""25795628-7ee8-425b-85d2-089ff766c84b"", ""28326c9d-1c89-45d0-83a0-aceee9d770a9"", ""2aa9f9c3-a858-45c1-9873-c1470dd33bdf"", ""2b14de52-1ff2-4e2c-9318-f42401026e77"", ""2d02b58c-c0bc-488c-b1fd-81f938551b09"", ""2d25deeb-8907-42eb-9c39-97a70caeb165"", ""2d744016-5fc2-4f61-8f65-21842cad4392"", ""2f7cc7df-ffac-406a-9145-b362c6233e05"", ""30aa6435-a53b-4ae7-8769-6268ddd5b94e"", ""31d3a221-242f-4781-89bb-bbab202c9ac6"", ""324e7de1-1f77-4ffb-b37b-a53445d183fa"", ""3322e837-a7fb-4350-9a15-e680b4cd7f79"", ""35cc6b4d-7951-49ed-962b-a3f09a3b9969"", ""36b0bf90-891f-4f59-9c04-abe6e67bc088"", ""36d40965-db0f-4320-bab6-721017563b8f"", ""3887ebe4-e89a-4c06-aeb6-aa5d6751e534"", ""3a19f608-660c-4690-9808-09e9e38466bb"", ""3d33d0ec-19fa-4b4c-aa88-664594546ebc"", ""3d53dd26-e03e-4208-a2e4-7f6e64d4d6ca"", ""42b26dc2-44d9-4e55-9195-0ad40b0bff42"", ""442d9866-d02b-461e-888e-e1cbe0d606b3"", ""46eafef2-a20b-4f34-af73-ea0fa4045ff0"", ""46f6644c-1869-4c79-a1d1-650f9517b468"", ""47d867b4-4270-4fb9-ab6d-0aa5bebcf0dc"", ""4a1e9bae-9dcc-4d96-ba79-e1e6dcee5df3"", ""4aa64e7d-3f85-4377-acee-aeb8d05adf34"", ""50adfe77-a463-4b8c-b84a-a8062b29f3c5"", ""52b25796-984b-4a66-b57f-4e61fabbf66b"", ""583520f5-1f3d-49ed-aee2-92d28b76b67c"", ""58451b04-38f1-4eb6-abdc-e44a946c7c7f"", ""5eacd452-fa6d-4df5-91b0-3b45a6f4776a"", ""637876e1-f039-4f71-9b82-3fbb6230f8ae"", ""6429b2be-acb0-4bb6-906d-ba59acae880b"", ""6991767a-326c-404f-b4e8-4dd71fe1faf8"", ""6bd59f25-9bcc-407a-a000-c6b16b20cd91"", ""6e203a4f-e0e4-49b8-aae9-632f591c2b5e"", ""7056e771-7303-4e07-a7fc-5abedd6d1f2a"", ""73af8b40-199f-4991-847d-bc5353927035"", ""743a4b4a-8890-486d-8da7-3acc1b2f7652"", ""7d0c6b63-c133-4ac4-b24e-4fdaacd70e10"", ""8202c82a-5ee2-4f36-9b42-2dcc9a865737"", ""8263c1aa-eb33-4011-ae4e-062924a2ea28"", ""82ee005f-a634-4f25-b217-5be7b7d9b936"", ""85829325-b22e-4c64-a6a0-3838357a5915"", ""8e30d380-6595-43a9-91f4-aa3a841869fe"", ""8e9a3c27-75aa-41f8-8de0-d4f5c0c722cd"", ""8eb39a45-fd25-4d8b-9578-dd3f0d534ab5"", ""92eef02b-5f36-438b-82ea-345795e8e306"", ""93f20f36-630c-4312-b193-a9898ce6d58a"", ""9860741e-e8c6-4315-8ad6-aae3199201da"", ""98788221-54e7-473b-80b3-e5511f82edee"", ""9c8d6624-f18a-47c9-86d6-5a15bb505f7c"", ""9f172998-c2ab-411e-a666-7ffc8c3a866f"", ""9ffaf4dc-2164-4ef6-ba81-14d8c34c7d76"", ""a320c2fd-7028-4e7d-8b1b-ad97203d3c5c"", ""a498cf00-4192-4d23-a0a5-e32af6926daa"", ""ac9122dd-b22b-4f5c-9581-f7a056700d1d"", ""afee7274-2140-49b9-9a38-b6beacd36591"", ""b192549d-dca7-4eb9-a929-c4c278f80ee9"", ""b6e4f6e4-0530-4202-b924-d60fef3f265a"", ""b83a68cb-7ab1-46f2-ab2f-eb8f118ee042"", ""b888ade6-42bf-4f2e-b1f4-da9cdea7d0a2"", ""b8e1d61c-057c-478d-980d-25c56c605133"", ""bea26dbe-5972-42bb-9149-b9be0b405d7e"", ""c306e8f4-435a-4a15-8760-55e4057f1e6e"", ""c44f8e81-ab5a-42c5-8bc1-56716d6a902c"", ""c54a0fd3-295c-43ec-aab0-a663204edde8"", ""ca9e2fff-b1e7-4feb-bcdb-3f6ae5310577"", ""caa00e73-991c-4fb0-8b25-c69d04cf8e61"", ""ce14ee8a-e30b-4a84-b183-8add8e8ff9e7"", ""cf52f585-5cb8-42ad-973c-099d440ed21c"", ""d40b2f53-718d-4197-818d-2c20e78babaa"", ""d66b8aad-a5b9-4e9f-a890-ad3709fd9e47"", ""d8a83924-0cb2-46f2-9575-34b9158a364b"", ""d8bc9d25-c7fb-43c2-8edc-596b802d1a1c"", ""dc431793-1ab9-43ab-862e-060ef5165275"", ""dd949743-2ebe-4677-9ed7-8102028716b4"", ""e16e6951-ced5-4174-aadd-4d76841d8d8e"", ""e81b9816-9f74-4e6c-9621-79c1f6d2fbbb"", ""e916c4c3-fd54-4f58-b871-39806325f108"", ""eae23b8a-2572-41d2-9929-5a363c48fb3a"", ""eddaf285-ee1b-463c-a31e-35bfee5a9a8e"", ""efda18eb-40c9-4ddf-8bdc-92202b573398"", ""f4949e0d-3bff-40ea-bf50-8a1dcfc65fb4"", ""f5aa4e58-ad9f-443f-98ce-bb2d84296699"", ""f5c25554-622e-43e1-bd96-5bc1a4f25ba3"", ""fc6922a1-b006-4aad-83a8-3fcabe2a3b30"", ""fd57d64e-57f8-4449-b7f6-8759b6ecd542""]","{""valid"": true, ""file_size"": 97104, ""width"": 1266, ""height"": 1794, ""gray_mean"": 249.7289, ""gray_stddev"": 26.7672, ""white_ratio"": 0.92485, ""entropy"": 1.0597, ""quality_flags"": []}",{},False
technical-media-0152,泰昌现状环境影响评估报告知识资料第040项,现状环境影响评估报告,128,绿色低碳资料,18348308a8332af1996b520bb9dc3696f270bca917164b594fa7aa26fce3ab03,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第040项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""a320c2fd-7028-4e7d-8b1b-ad97203d3c5c""]","{""valid"": true, ""file_size"": 428214, ""width"": 2480, ""height"": 3507, ""gray_mean"": 244.3094, ""gray_stddev"": 28.9486, ""white_ratio"": 0.752975, ""entropy"": 2.8177, ""quality_flags"": []}",{},False
technical-media-0153,泰昌现状环境影响评估报告知识资料第041项,现状环境影响评估报告,128,绿色低碳资料,8aa3d95c2441e97a841b07a055ec1ece0fc01eb47b21b1cd1682559728380b17,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第041项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""35cc6b4d-7951-49ed-962b-a3f09a3b9969""]","{""valid"": true, ""file_size"": 370414, ""width"": 1266, ""height"": 1794, ""gray_mean"": 245.845, ""gray_stddev"": 28.6956, ""white_ratio"": 0.804871, ""entropy"": 2.3867, ""quality_flags"": []}",{},False
technical-media-0154,泰昌现状环境影响评估报告知识资料第042项,现状环境影响评估报告,128,绿色低碳资料,f2ef0fafdab33a4e5754499e6b278d394edc213af79a42cee4a65893202dcdfe,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第042项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""9860741e-e8c6-4315-8ad6-aae3199201da""]","{""valid"": true, ""file_size"": 251177, ""width"": 1266, ""height"": 1794, ""gray_mean"": 248.0698, ""gray_stddev"": 27.0251, ""white_ratio"": 0.878052, ""entropy"": 1.7003, ""quality_flags"": []}",{},False
technical-media-0155,泰昌现状环境影响评估报告知识资料第043项,现状环境影响评估报告,128,绿色低碳资料,6e0a38902e07eb3cf7b3c7129038072811972cc7f9d8ed628be4cd0b9c055686,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第043项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""46eafef2-a20b-4f34-af73-ea0fa4045ff0""]","{""valid"": true, ""file_size"": 321443, ""width"": 1266, ""height"": 1794, ""gray_mean"": 246.758, ""gray_stddev"": 28.2656, ""white_ratio"": 0.83963, ""entropy"": 2.0561, ""quality_flags"": []}",{},False
technical-media-0157,泰昌现状环境影响评估报告知识资料第044项,现状环境影响评估报告,128,绿色低碳资料,e1bbebc6d77785cff773f9c567c12d8ae18edf6b4e28a358aad71cebf3ca45ad,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第044项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""73af8b40-199f-4991-847d-bc5353927035""]","{""valid"": true, ""file_size"": 328598, ""width"": 2480, ""height"": 3507, ""gray_mean"": 237.1952, ""gray_stddev"": 44.6297, ""white_ratio"": 0.763077, ""entropy"": 2.888, ""quality_flags"": []}",{},False
technical-media-0158,泰昌现状环境影响评估报告知识资料第045项,现状环境影响评估报告,128,绿色低碳资料,269e306f8cf107e4ad1c07fbdbdfc1ed657665c35e371076750635f54aab7be2,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第045项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""50adfe77-a463-4b8c-b84a-a8062b29f3c5""]","{""valid"": true, ""file_size"": 319289, ""width"": 2480, ""height"": 3507, ""gray_mean"": 232.2175, ""gray_stddev"": 50.9732, ""white_ratio"": 0.74765, ""entropy"": 3.032, ""quality_flags"": []}",{},False
technical-media-0159,泰昌现状环境影响评估报告知识资料第046项,现状环境影响评估报告,128,绿色低碳资料,7d91cb870a134b93ad4e202c98e774675faef2396d0586c93052a77bed478d61,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第046项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""b192549d-dca7-4eb9-a929-c4c278f80ee9""]","{""valid"": true, ""file_size"": 476369, ""width"": 2480, ""height"": 3507, ""gray_mean"": 244.4422, ""gray_stddev"": 28.2765, ""white_ratio"": 0.767105, ""entropy"": 2.7864, ""quality_flags"": []}",{},False
technical-media-0160,泰昌现状环境影响评估报告知识资料第047项,现状环境影响评估报告,128,绿色低碳资料,44f89d0468be8babad49b3f2e36540d8493bf3b16b2c9b9ab06587ac075c99af,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第047项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""09c79ba6-164c-4819-a4d2-06e7100250da""]","{""valid"": true, ""file_size"": 397800, ""width"": 2480, ""height"": 3507, ""gray_mean"": 245.8062, ""gray_stddev"": 28.2156, ""white_ratio"": 0.807953, ""entropy"": 2.3865, ""quality_flags"": []}",{},False
technical-media-0161,泰昌现状环境影响评估报告知识资料第048项,现状环境影响评估报告,128,绿色低碳资料,18329592421b0465a8eae366d7b8ddb4dd2edb125563ec73e6ca35b8126ec0cc,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第048项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""9f172998-c2ab-411e-a666-7ffc8c3a866f""]","{""valid"": true, ""file_size"": 161928, ""width"": 1266, ""height"": 1794, ""gray_mean"": 249.2502, ""gray_stddev"": 26.2669, ""white_ratio"": 0.907684, ""entropy"": 1.3163, ""quality_flags"": []}",{},False
